Region	Product 	Grand_Total
ASEAN	Tech	 150 
ASEAN	OFM	 150 
ASEAN	OFM	 150 
ASEAN	Tech	 150 
ASEAN	Systems	 150 
ASEAN	Other	 150 
ASEAN	Tech	 150 
ASEAN	Apps	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 150 
ASEAN	Tech	 150 
ASEAN	Apps	 150 
ASEAN	Tech	 148 
ASEAN	Apps	 147 
ASEAN	Systems	 147 
ASEAN	Tech	 142 
ASEAN	Tech	 140 
ASEAN	Apps	 140 
ASEAN	Apps	 138 
ASEAN	Systems	 137 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Tech	 132 
ASEAN	Apps	 132 
ASEAN	Apps	 132 
ASEAN	Tech	 132 
ASEAN	Apps	 130 
ASEAN	OFM	 130 
ASEAN	Tech	 130 
ASEAN	Apps	 130 
ASEAN	Tech	 130 
ASEAN	Apps	 130 
ASEAN	Tech	 130 
ASEAN	Tech	 128 
ASEAN	Tech	 126 
ASEAN	Tech	 125 
ASEAN	Apps	 125 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 124 
ASEAN	Tech	 123 
ASEAN	Tech	 122 
ASEAN	Tech	 122 
ASEAN	Tech	 121 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Systems	 120 
ASEAN	Apps	 120 
ASEAN	Apps	 120 
ASEAN	OFM	 119 
ASEAN	Systems	 118 
ASEAN	Tech	 117 
ASEAN	Tech	 116 
ASEAN	Other	 115 
ASEAN	Systems	 115 
ASEAN	OFM	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 115 
ASEAN	Apps	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 114 
ASEAN	Tech	 112 
ASEAN	Tech	 112 
ASEAN	Tech	 111 
ASEAN	Tech	 111 
ASEAN	Tech	 110 
ASEAN	Apps	 110 
ASEAN	Systems	 110 
ASEAN	Tech	 109 
ASEAN	Apps	 108 
ASEAN	Tech	 108 
ASEAN	Tech	 108 
ASEAN	Apps	 108 
ASEAN	Tech	 104 
ASEAN	Apps	 103 
ASEAN	Systems	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	Tech	 103 
ASEAN	OFM	 102 
ASEAN	OFM	 102 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Other	 100 
ASEAN	Apps	 100 
ASEAN	Systems	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	OFM	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	OFM	 100 
ASEAN	OFM	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	OFM	 100 
ASEAN	Systems	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Apps	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	Tech	 100 
ASEAN	OFM	 100 
ASEAN	Tech	 99 
ASEAN	Systems	 99 
ASEAN	Tech	 99 
ASEAN	Apps	 99 
ASEAN	Apps	 99 
ASEAN	Tech	 99 
ASEAN	Other	 99 
ASEAN	Systems	 99 
ASEAN	Apps	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Systems	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 99 
ASEAN	Tech	 98 
ASEAN	Apps	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Systems	 98 
ASEAN	Systems	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 98 
ASEAN	Apps	 98 
ASEAN	Tech	 98 
ASEAN	Tech	 97 
ASEAN	Systems	 96 
ASEAN	Systems	 96 
ASEAN	Apps	 96 
ASEAN	Systems	 96 
ASEAN	Apps	 96 
ASEAN	Apps	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Systems	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 95 
ASEAN	Tech	 93 
ASEAN	Tech	 93 
ASEAN	Systems	 92 
ASEAN	Tech	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 92 
ASEAN	Apps	 90 
ASEAN	Tech	 90 
ASEAN	Systems	 89 
ASEAN	Apps	 88 
ASEAN	Apps	 88 
ASEAN	Tech	 88 
ASEAN	OFM	 88 
ASEAN	Apps	 87 
ASEAN	Tech	 87 
ASEAN	Tech	 85 
ASEAN	OFM	 85 
ASEAN	OFM	 84 
ASEAN	Apps	 84 
ASEAN	Apps	 82 
ASEAN	Systems	 82 
ASEAN	Apps	 82 
ASEAN	Apps	 82 
ASEAN	Tech	 82 
ASEAN	Tech	 81 
ASEAN	Apps	 81 
ASEAN	OFM	 81 
ASEAN	Apps	 81 
ASEAN	Tech	 81 
ASEAN	Tech	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	OFM	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Systems	 80 
ASEAN	Tech	 80 
ASEAN	Tech	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Apps	 80 
ASEAN	Tech	 80 
ASEAN	Systems	 80 
ASEAN	Tech	 80 
ASEAN	Tech	 80 
ASEAN	OFM	 80 
ASEAN	Apps	 78 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Tech	 76 
ASEAN	Systems	 75 
ASEAN	Tech	 75 
ASEAN	OFM	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Apps	 75 
ASEAN	Tech	 75 
ASEAN	Tech	 74 
ASEAN	Apps	 74 
ASEAN	Apps	 73 
ASEAN	Tech	 72 
ASEAN	Tech	 72 
ASEAN	Tech	 71 
ASEAN	Tech	 71 
ASEAN	Systems	 71 
ASEAN	Systems	 71 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	OFM	 70 
ASEAN	OFM	 70 
ASEAN	Apps	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	OFM	 70 
ASEAN	Tech	 70 
ASEAN	Apps	 70 
ASEAN	Tech	 70 
ASEAN	OFM	 69 
ASEAN	OFM	 69 
ASEAN	OFM	 69 
ASEAN	Apps	 69 
ASEAN	Apps	 69 
ASEAN	OFM	 69 
ASEAN	Apps	 69 
ASEAN	Tech	 68 
ASEAN	Apps	 67 
ASEAN	Apps	 67 
ASEAN	Tech	 67 
ASEAN	Tech	 66 
ASEAN	Tech	 66 
ASEAN	OFM	 66 
ASEAN	Systems	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Apps	 66 
ASEAN	Systems	 66 
ASEAN	Apps	 66 
ASEAN	Tech	 66 
ASEAN	Tech	 66 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	Apps	 65 
ASEAN	Apps	 65 
ASEAN	OFM	 65 
ASEAN	Systems	 65 
ASEAN	Tech	 65 
ASEAN	Systems	 65 
ASEAN	Systems	 65 
ASEAN	Apps	 65 
ASEAN	Apps	 65 
ASEAN	Tech	 65 
ASEAN	Tech	 65 
ASEAN	OFM	 64 
ASEAN	Tech	 64 
ASEAN	Apps	 64 
ASEAN	Systems	 64 
ASEAN	Apps	 63 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Tech	 62 
ASEAN	Apps	 61 
ASEAN	Other	 61 
ASEAN	Tech	 60 
ASEAN	Tech	 60 
ASEAN	Tech	 60 
ASEAN	Apps	 60 
ASEAN	OFM	 60 
ASEAN	Apps	 60 
ASEAN	Apps	 60 
ASEAN	Systems	 60 
ASEAN	Systems	 60 
ASEAN	Tech	 59 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	Apps	 57 
ASEAN	OFM	 57 
ASEAN	Tech	 57 
ASEAN	Systems	 56 
ASEAN	Tech	 56 
ASEAN	Apps	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 55 
ASEAN	Tech	 54 
ASEAN	Tech	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Apps	 53 
ASEAN	Tech	 52 
ASEAN	Tech	 52 
ASEAN	Apps	 52 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Tech	 51 
ASEAN	Apps	 50 
ASEAN	OFM	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Tech	 50 
ASEAN	Systems	 50 
ASEAN	Tech	 50 
ASEAN	Apps	 50 
ASEAN	Apps	 50 
ASEAN	OFM	 50 
ASEAN	Apps	 50 
ASEAN	Other	 49 
ASEAN	Apps	 49 
ASEAN	Systems	 49 
ASEAN	Systems	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Apps	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	OFM	 49 
ASEAN	Apps	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	Tech	 49 
ASEAN	OFM	 49 
ASEAN	Tech	 49 
ASEAN	Systems	 48 
ASEAN	Tech	 48 
ASEAN	Apps	 48 
ASEAN	Tech	 48 
ASEAN	Tech	 48 
ASEAN	Apps	 47 
ASEAN	Tech	 47 
ASEAN	Tech	 46 
ASEAN	Systems	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Other	 46 
ASEAN	Apps	 46 
ASEAN	Other	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Systems	 46 
ASEAN	Apps	 46 
ASEAN	Apps	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Tech	 46 
ASEAN	Systems	 45 
ASEAN	Apps	 44 
ASEAN	Apps	 44 
ASEAN	Apps	 43 
ASEAN	Apps	 43 
ASEAN	Tech	 43 
ASEAN	Tech	 43 
ASEAN	Apps	 42 
ASEAN	Tech	 42 
ASEAN	Tech	 42 
ASEAN	Tech	 42 
ASEAN	Apps	 41 
ASEAN	Apps	 41 
ASEAN	Tech	 41 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Apps	 40 
ASEAN	Apps	 40 
ASEAN	Apps	 40 
ASEAN	Systems	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Apps	 40 
ASEAN	OFM	 40 
ASEAN	Systems	 40 
ASEAN	Tech	 40 
ASEAN	Other	 40 
ASEAN	Apps	 40 
ASEAN	Apps	 40 
ASEAN	OFM	 40 
ASEAN	Systems	 40 
ASEAN	Systems	 40 
ASEAN	Systems	 40 
ASEAN	Systems	 40 
ASEAN	Systems	 40 
ASEAN	Tech	 40 
ASEAN	OFM	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 40 
ASEAN	Tech	 39 
ASEAN	Systems	 39 
ASEAN	Apps	 39 
ASEAN	Tech	 39 
ASEAN	OFM	 39 
ASEAN	Apps	 39 
ASEAN	Tech	 39 
ASEAN	Tech	 38 
ASEAN	Tech	 38 
ASEAN	Tech	 38 
ASEAN	Tech	 38 
ASEAN	Tech	 38 
ASEAN	Apps	 37 
ASEAN	Apps	 37 
ASEAN	Tech	 37 
ASEAN	Tech	 36 
ASEAN	Tech	 35 
ASEAN	OFM	 35 
ASEAN	Tech	 35 
ASEAN	OFM	 35 
ASEAN	Systems	 35 
ASEAN	Apps	 34 
ASEAN	Tech	 34 
ASEAN	Tech	 34 
ASEAN	Systems	 34 
ASEAN	Tech	 34 
ASEAN	Tech	 33 
ASEAN	Systems	 33 
ASEAN	Systems	 33 
ASEAN	Systems	 33 
ASEAN	Tech	 33 
ASEAN	Tech	 33 
ASEAN	Other	 33 
ASEAN	Apps	 33 
ASEAN	Systems	 33 
ASEAN	Other	 33 
ASEAN	Apps	 33 
ASEAN	Systems	 33 
ASEAN	Systems	 33 
ASEAN	Tech	 33 
ASEAN	Tech	 33 
ASEAN	Tech	 33 
ASEAN	Systems	 33 
ASEAN	Systems	 33 
ASEAN	Tech	 33 
ASEAN	OFM	 33 
ASEAN	Apps	 33 
ASEAN	Tech	 33 
ASEAN	Apps	 33 
ASEAN	Systems	 33 
ASEAN	Tech	 33 
ASEAN	Tech	 33 
ASEAN	Tech	 33 
ASEAN	OFM	 32 
ASEAN	Apps	 32 
ASEAN	Systems	 32 
ASEAN	Systems	 32 
ASEAN	Apps	 32 
ASEAN	Apps	 32 
ASEAN	Apps	 32 
ASEAN	Tech	 31 
ASEAN	Apps	 31 
ASEAN	Tech	 31 
ASEAN	Tech	 31 
ASEAN	Tech	 31 
ASEAN	Tech	 31 
ASEAN	Tech	 31 
ASEAN	Apps	 31 
ASEAN	Systems	 30 
ASEAN	Apps	 30 
ASEAN	Apps	 30 
ASEAN	Apps	 30 
ASEAN	Tech	 30 
ASEAN	Tech	 30 
ASEAN	Tech	 30 
ASEAN	OFM	 30 
ASEAN	Systems	 30 
ASEAN	Tech	 30 
ASEAN	Tech	 30 
ASEAN	Apps	 30 
ASEAN	Tech	 30 
ASEAN	OFM	 30 
ASEAN	Tech	 30 
ASEAN	Tech	 30 
ASEAN	OFM	 30 
ASEAN	Tech	 30 
ASEAN	OFM	 30 
ASEAN	Systems	 30 
ASEAN	Apps	 30 
ASEAN	Apps	 29 
ASEAN	Apps	 29 
ASEAN	Apps	 29 
ASEAN	Apps	 29 
ASEAN	Tech	 29 
ASEAN	Apps	 29 
ASEAN	Tech	 29 
ASEAN	Apps	 28 
ASEAN	Tech	 28 
ASEAN	Systems	 28 
ASEAN	Tech	 28 
ASEAN	OFM	 27 
ASEAN	OFM	 27 
ASEAN	OFM	 27 
ASEAN	Systems	 27 
ASEAN	OFM	 27 
ASEAN	Tech	 27 
ASEAN	Other	 26 
ASEAN	Tech	 26 
ASEAN	Systems	 26 
ASEAN	Systems	 26 
